Document,GBWP (kHz),sent,p
TEXASINSTRUMENTS_OPA2244UA,86.0,301,0.0015097075
TEXASINSTRUMENTS_OPA2244UA,86.0,302,0.0011360792
TEXASINSTRUMENTS_OPA2244UA,86.0,465,0.0016583501
TEXASINSTRUMENTS_OPA2244UA,86.0,466,0.0012479811
TEXASINSTRUMENTS_OPA2277MDTEP,100.0,412,0.00025142424
TEXASINSTRUMENTS_OPA2277MDTEP,1000.0,405,0.9823934
TEXASINSTRUMENTS_OPA2277MDTEP,125000.0,394,0.00010673978
TEXASINSTRUMENTS_OPA2277MDTEP,126000.0,402,0.0006265798
TEXASINSTRUMENTS_OPA2277MDTEP,14000.0,414,0.0010517882
TEXASINSTRUMENTS_OPA2277MDTEP,800.0,409,0.0033273231
TEXASINSTRUMENTS_OPA2314ASDRBTEP,1.0,206,0.0053498363
TEXASINSTRUMENTS_OPA2314ASDRBTEP,1500.0,267,0.0036803656
TEXASINSTRUMENTS_OPA2314ASDRBTEP,2300.0,272,0.004508862
TEXASINSTRUMENTS_OPA2314ASDRBTEP,2700.0,259,0.22427356
TEXASINSTRUMENTS_OPA2314ASDRBTEP,3.1,275,0.006489364
TEXASINSTRUMENTS_OPA2314ASDRBTEP,3000.0,262,0.44922075
TEXASINSTRUMENTS_OPA2314ASDRBTEP,5.2,279,0.006288993
TEXASINSTRUMENTS_OPA2320AIDGKT,10000.0,791,0.005005718
TEXASINSTRUMENTS_OPA2320AIDGKT,20000.0,786,0.75248283
TEXASINSTRUMENTS_OPA2320AIDGKT,250.0,796,0.0024330586
TEXASINSTRUMENTS_OPA2320AIDGKT,47000.0,780,0.002965334
TEXASINSTRUMENTS_OPA2320AIDGKT,5.0,756,0.011407547
TEXASINSTRUMENTS_OPA2325IDGKT,10000.0,431,0.887273
TEXASINSTRUMENTS_OPA2325IDGKT,5.0,404,0.00822611
TEXASINSTRUMENTS_OPA2325IDGKT,5000.0,436,0.001389933
TEXASINSTRUMENTS_OPA2325IDGKT,600.0,441,0.0020992453
TEXASINSTRUMENTS_OPA2325IDGKT,67000.0,425,0.001535864
TEXASINSTRUMENTS_OPA2333AIDGKT,0.16,644,0.0028521502
TEXASINSTRUMENTS_OPA2333AIDGKT,106.0,632,0.00092213706
TEXASINSTRUMENTS_OPA2333AIDGKT,130.0,633,0.004058846
TEXASINSTRUMENTS_OPA2333AIDGKT,350.0,639,0.69039845
TEXASINSTRUMENTS_OPA2333AQDGKRQ1,0.16,195,0.0002673339
TEXASINSTRUMENTS_OPA2333AQDGKRQ1,104.0,183,0.00032388078
TEXASINSTRUMENTS_OPA2333AQDGKRQ1,130.0,184,0.0008341693
TEXASINSTRUMENTS_OPA2333AQDGKRQ1,350.0,190,0.5275153
TEXASINSTRUMENTS_OPA2333PIDSGR,0.16,498,0.0017788648
TEXASINSTRUMENTS_OPA2333PIDSGR,350.0,492,0.500022
TEXASINSTRUMENTS_OPA2333PIDSGR,65.0,487,0.01329193
TEXASINSTRUMENTS_OPA2333SKGD1,0.16,668,0.0053042215
TEXASINSTRUMENTS_OPA2333SKGD1,0.25,671,0.002905693
TEXASINSTRUMENTS_OPA2333SKGD1,350.0,658,0.52291375
TEXASINSTRUMENTS_OPA2333SKGD1,350.0,661,0.7752888
TEXASINSTRUMENTS_OPA2333SKGD1,350.0,663,0.5905887
TEXASINSTRUMENTS_OPA2334AIDGST,100000.0,333,0.0017074796
TEXASINSTRUMENTS_OPA2334AIDGST,110000.0,319,0.00043967186
TEXASINSTRUMENTS_OPA2334AIDGST,110000.0,320,0.0005026097
TEXASINSTRUMENTS_OPA2334AIDGST,130000.0,321,0.0009784292
TEXASINSTRUMENTS_OPA2334AIDGST,130000.0,322,0.001118403
TEXASINSTRUMENTS_OPA2334AIDGST,1600.0,330,0.0021077914
TEXASINSTRUMENTS_OPA2334AIDGST,2000.0,326,0.98068327
TEXASINSTRUMENTS_OPA2334AIDGST,50000.0,334,0.001682124
TEXASINSTRUMENTS_OPA2336UA,0.03,343,0.026081327
TEXASINSTRUMENTS_OPA2336UA,100.0,342,0.08021839
TEXASINSTRUMENTS_OPA2336UA,100.0,344,0.05793799
TEXASINSTRUMENTS_OPA2336UA,100.0,365,0.0010263084
TEXASINSTRUMENTS_OPA2336UA,100.0,366,0.001026742
TEXASINSTRUMENTS_OPA2336UA,20.0,361,0.0010398454
TEXASINSTRUMENTS_OPA2336UA,3.0,360,0.0017758268
TEXASINSTRUMENTS_OPA2336UA,500.0,367,0.0007910056
TEXASINSTRUMENTS_OPA2336UA,500.0,368,0.00074825424
TEXASINSTRUMENTS_OPA2336UA,70.0,362,0.0018173644
TEXASINSTRUMENTS_OPA2336UA,90.0,332,0.0014591971
TEXASINSTRUMENTS_OPA2341DGSA250G4,10.0,282,0.0005512244
TEXASINSTRUMENTS_OPA2341DGSA250G4,100.0,279,0.0003827324
TEXASINSTRUMENTS_OPA2341DGSA250G4,1000.0,281,0.0011781477
TEXASINSTRUMENTS_OPA2341DGSA250G4,110000.0,261,0.0012348548
TEXASINSTRUMENTS_OPA2341DGSA250G4,1600.0,284,0.0023993065
TEXASINSTRUMENTS_OPA2341DGSA250G4,200.0,287,0.0046670516
TEXASINSTRUMENTS_OPA2341DGSA250G4,200000.0,298,0.0010237001
TEXASINSTRUMENTS_OPA2341DGSA250G4,200000.0,299,0.0011534914
TEXASINSTRUMENTS_OPA2341DGSA250G4,5000.0,296,0.0011099052
TEXASINSTRUMENTS_OPA2341DGSA250G4,5000.0,297,0.0016375857
TEXASINSTRUMENTS_OPA2341DGSA250G4,5500.0,275,0.5352799
TEXASINSTRUMENTS_OPA2341DGSA250G4,6000.0,278,0.011170528
TEXASINSTRUMENTS_OPA2341DGSA250G4,94000.0,265,0.00076676544
TEXASINSTRUMENTS_OPA2341DGSA250G4,96000.0,260,0.0009633243
TEXASINSTRUMENTS_OPA2348CKGD4,1.6,350,0.0028682246
TEXASINSTRUMENTS_OPA2348CKGD4,1000.0,330,0.28045347
TEXASINSTRUMENTS_OPA2348CKGD4,108.0,292,0.0014426054
TEXASINSTRUMENTS_OPA2348CKGD4,25.0,278,7.6876e-05
TEXASINSTRUMENTS_OPA2348CKGD4,25.0,284,0.0001153759
TEXASINSTRUMENTS_OPA2348CKGD4,25.0,290,0.00038538539
TEXASINSTRUMENTS_OPA2348CKGD4,25.0,349,0.0026674618
TEXASINSTRUMENTS_OPA2348CKGD4,25.0,355,0.00022566924
TEXASINSTRUMENTS_OPA2348CKGD4,25.0,361,0.004105817
TEXASINSTRUMENTS_OPA2348CKGD4,25000.0,318,0.0035669769
TEXASINSTRUMENTS_OPA2348CKGD4,25000.0,325,0.0051542805
TEXASINSTRUMENTS_OPA2348CKGD4,25000.0,329,0.25526416
TEXASINSTRUMENTS_OPA2348CKGD4,25000.0,335,0.0003559839
TEXASINSTRUMENTS_OPA2348CKGD4,35.0,279,0.000120582234
TEXASINSTRUMENTS_OPA2348CKGD4,4.0,285,0.00015962384
TEXASINSTRUMENTS_OPA2348CKGD4,45.0,362,0.015383683
TEXASINSTRUMENTS_OPA2348CKGD4,500.0,336,0.0005231921
TEXASINSTRUMENTS_OPA2348CKGD4,5000.0,343,0.0013870272
TEXASINSTRUMENTS_OPA2348CKGD4,65.0,363,0.003481101
TEXASINSTRUMENTS_OPA2348CKGD4,7.0,346,0.0023279795
TEXASINSTRUMENTS_OPA2348CKGD4,90.0,295,0.00019018723
TEXASINSTRUMENTS_OPA2348CKGD4,94.0,291,0.0003486325
TEXASINSTRUMENTS_OPA2349UAG4,0.01,323,0.0018833339
TEXASINSTRUMENTS_OPA2349UAG4,0.01,500,0.0015906116
TEXASINSTRUMENTS_OPA2349UAG4,0.02,319,0.0016520816
TEXASINSTRUMENTS_OPA2349UAG4,0.02,496,0.0016725941
TEXASINSTRUMENTS_OPA2349UAG4,0.1,320,0.00097241235
TEXASINSTRUMENTS_OPA2349UAG4,0.1,497,0.00036498337
TEXASINSTRUMENTS_OPA2349UAG4,1.0,335,0.0026692764
TEXASINSTRUMENTS_OPA2349UAG4,1.0,512,0.0025260048
TEXASINSTRUMENTS_OPA2349UAG4,10.0,338,0.0027987438
TEXASINSTRUMENTS_OPA2349UAG4,10.0,515,0.0018844338
TEXASINSTRUMENTS_OPA2349UAG4,2.0,337,0.0008145328
TEXASINSTRUMENTS_OPA2349UAG4,2.0,514,0.00054808025
TEXASINSTRUMENTS_OPA2349UAG4,300.0,287,0.011301557
TEXASINSTRUMENTS_OPA2349UAG4,300.0,288,0.0148362545
TEXASINSTRUMENTS_OPA2349UAG4,350.0,289,0.008293003
TEXASINSTRUMENTS_OPA2349UAG4,350.0,290,0.008340324
TEXASINSTRUMENTS_OPA2349UAG4,5.0,328,0.009131045
TEXASINSTRUMENTS_OPA2349UAG4,5.0,505,0.00785184
TEXASINSTRUMENTS_OPA2349UAG4,65.0,322,0.0042559872
TEXASINSTRUMENTS_OPA2349UAG4,65.0,499,0.003813735
TEXASINSTRUMENTS_OPA2349UAG4,70.0,316,0.7638118
TEXASINSTRUMENTS_OPA2349UAG4,70.0,493,0.7509616
TEXASINSTRUMENTS_OPA2349UAG4,80.0,325,0.006307959
TEXASINSTRUMENTS_OPA2349UAG4,80.0,502,0.0064514736
TEXASINSTRUMENTS_OPA2350EA250,0.1,713,0.008675099
TEXASINSTRUMENTS_OPA2350EA250,0.17,720,0.004690683
TEXASINSTRUMENTS_OPA2350EA250,0.17,723,0.0037628887
TEXASINSTRUMENTS_OPA2350EA250,100.0,705,0.0009769929
TEXASINSTRUMENTS_OPA2350EA250,100000.0,692,0.0031085222
TEXASINSTRUMENTS_OPA2350EA250,220.0,707,0.0076760887
TEXASINSTRUMENTS_OPA2350EA250,22000.0,702,0.0032985492
TEXASINSTRUMENTS_OPA2350EA250,38000.0,697,0.65456134
TEXASINSTRUMENTS_OPA2350EA250,85000.0,685,0.00014842833
TEXASINSTRUMENTS_OPA2353EA250,100.0,167,0.00015541553
TEXASINSTRUMENTS_OPA2353EA250,100000.0,155,0.002672945
TEXASINSTRUMENTS_OPA2353EA250,220.0,169,0.002271504
TEXASINSTRUMENTS_OPA2353EA250,22000.0,165,0.0013102371
TEXASINSTRUMENTS_OPA2353EA250,44000.0,161,0.66615146
TEXASINSTRUMENTS_OPA2354AIDGKT,100000.0,718,0.98288774
TEXASINSTRUMENTS_OPA2354AIDGKT,20.0,780,0.0024306674
TEXASINSTRUMENTS_OPA2354AIDGKT,250000.0,710,0.022740925
TEXASINSTRUMENTS_OPA2354AIDGKT,40000.0,724,0.055384535
TEXASINSTRUMENTS_OPA2354AIDGKT,90.0,783,0.0021763325
TEXASINSTRUMENTS_OPA2354AIDGKT,90000.0,704,0.0020628527
TEXASINSTRUMENTS_OPA2354AIDGKT,90000.0,714,0.026769213
TEXASINSTRUMENTS_OPA2365AID,0.1,574,0.004556728
TEXASINSTRUMENTS_OPA2365AID,100.0,556,0.0013797921
TEXASINSTRUMENTS_OPA2365AID,200000.0,558,0.0019694562
TEXASINSTRUMENTS_OPA2365AID,25000.0,552,0.00077584997
TEXASINSTRUMENTS_OPA2365AID,50000.0,547,0.63227445
TEXASINSTRUMENTS_OPA2365AID,94000.0,541,0.0010951713
TEXASINSTRUMENTS_OPA2369AIDGKTG4,12.0,272,0.64285696
TEXASINSTRUMENTS_OPA2369AIDGKTG4,20.0,268,0.0049119554
TEXASINSTRUMENTS_OPA2369AIDGKTG4,250.0,281,0.0038725808
TEXASINSTRUMENTS_OPA2380AIDGKT,106000.0,252,0.00032374804
TEXASINSTRUMENTS_OPA2380AIDGKT,120000.0,253,0.0033567187
TEXASINSTRUMENTS_OPA2380AIDGKT,2000.0,269,0.0015269993
TEXASINSTRUMENTS_OPA2380AIDGKT,2000.0,392,0.0016101435
TEXASINSTRUMENTS_OPA2380AIDGKT,80000.0,264,0.010184711
TEXASINSTRUMENTS_OPA2380AIDGKT,80000.0,387,0.010804904
TEXASINSTRUMENTS_OPA2380AIDGKT,90000.0,259,0.8575568
TEXASINSTRUMENTS_OPA2380AIDGKT,90000.0,382,0.8955936
TEXASINSTRUMENTS_OPA2381AIDRBRG4,106000.0,304,0.0025348533
TEXASINSTRUMENTS_OPA2381AIDRBRG4,12000.0,315,0.0014434183
TEXASINSTRUMENTS_OPA2381AIDRBRG4,135000.0,305,0.0021399164
TEXASINSTRUMENTS_OPA2381AIDRBRG4,18000.0,310,0.89488566
TEXASINSTRUMENTS_OPA2381AIDRBRG4,7000.0,319,0.001550957
TEXASINSTRUMENTS_OPA2541SMQ,0.1,168,0.00013273605
TEXASINSTRUMENTS_OPA2541SMQ,1600.0,118,0.8333242
TEXASINSTRUMENTS_OPA2541SMQ,2.0,171,0.0020497171
TEXASINSTRUMENTS_OPA2541SMQ,3.3,178,0.0010599808
TEXASINSTRUMENTS_OPA2541SMQ,4000.0,128,0.002376423
TEXASINSTRUMENTS_OPA2541SMQ,45.0,169,0.0010575862
TEXASINSTRUMENTS_OPA2541SMQ,5000.0,127,0.0024024153
TEXASINSTRUMENTS_OPA2541SMQ,5000.0,133,0.007646619
TEXASINSTRUMENTS_OPA2541SMQ,55.0,170,0.003026842
TEXASINSTRUMENTS_OPA2541SMQ,6.0,163,0.00054748607
TEXASINSTRUMENTS_OPA2541SMQ,7000.0,132,0.006440299
TEXASINSTRUMENTS_OPA2541SMQ,8.0,164,0.0017069386
TEXASINSTRUMENTS_OPA2541SMQ,90000.0,112,0.0049292673
TEXASINSTRUMENTS_OPA2541SMQ,96000.0,113,0.016440872
TEXASINSTRUMENTS_OPA2544TG3,100.0,116,0.00085806
TEXASINSTRUMENTS_OPA2544TG3,10000.0,100,0.008567111
TEXASINSTRUMENTS_OPA2544TG3,103000.0,106,0.0020010904
TEXASINSTRUMENTS_OPA2544TG3,1400.0,112,0.12971029
TEXASINSTRUMENTS_OPA2544TG3,25000.0,119,0.0022164162
TEXASINSTRUMENTS_OPA2544TG3,5000.0,111,0.13203612
TEXASINSTRUMENTS_OPA2544TG3,8000.0,113,0.14764054
TEXASINSTRUMENTS_OPA2544TG3,90000.0,105,0.0018968569
TEXASINSTRUMENTS_OPA2604AU2K5,10.0,121,0.00033589406
TEXASINSTRUMENTS_OPA2604AU2K5,100.0,129,0.0018030514
TEXASINSTRUMENTS_OPA2604AU2K5,1000.0,130,0.005095649
TEXASINSTRUMENTS_OPA2604AU2K5,100000.0,113,0.0029811915
TEXASINSTRUMENTS_OPA2604AU2K5,1500.0,126,0.0015576317
TEXASINSTRUMENTS_OPA2604AU2K5,15000.0,124,0.0015212926
TEXASINSTRUMENTS_OPA2604AU2K5,20000.0,118,0.44700152
TEXASINSTRUMENTS_OPA2604AU2K5,25000.0,125,0.0013844536
TEXASINSTRUMENTS_OPA2604AU2K5,80000.0,112,0.0027155404
TEXASINSTRUMENTS_OPA2613IDTJRG3,100.0,166,4.1937645e-05
TEXASINSTRUMENTS_OPA2613IDTJRG3,100.0,518,6.86809e-05
TEXASINSTRUMENTS_OPA2613IDTJRG3,1000.0,161,2.2745073e-05
TEXASINSTRUMENTS_OPA2613IDTJRG3,1000.0,206,0.00892639
TEXASINSTRUMENTS_OPA2613IDTJRG3,10000.0,186,0.028622773
TEXASINSTRUMENTS_OPA2613IDTJRG3,10000.0,538,0.050842956
TEXASINSTRUMENTS_OPA2613IDTJRG3,105000.0,529,0.043086752
TEXASINSTRUMENTS_OPA2613IDTJRG3,110000.0,177,0.0115298135
TEXASINSTRUMENTS_OPA2613IDTJRG3,118000.0,545,0.13187265
TEXASINSTRUMENTS_OPA2613IDTJRG3,12000.0,537,0.057748374
TEXASINSTRUMENTS_OPA2613IDTJRG3,125000.0,193,0.03815098
TEXASINSTRUMENTS_OPA2613IDTJRG3,13000.0,185,0.019133134
TEXASINSTRUMENTS_OPA2613IDTJRG3,20.0,165,3.711882e-05
TEXASINSTRUMENTS_OPA2613IDTJRG3,20.0,517,4.445255e-05
TEXASINSTRUMENTS_OPA2613IDTJRG3,21000.0,563,0.049798876
TEXASINSTRUMENTS_OPA2613IDTJRG3,22000.0,211,0.019233426
TEXASINSTRUMENTS_OPA2613IDTJRG3,230000.0,172,0.014783658
TEXASINSTRUMENTS_OPA2613IDTJRG3,230000.0,524,0.051623236
TEXASINSTRUMENTS_OPA2613IDTJRG3,2600.0,558,0.05130878
TEXASINSTRUMENTS_OPA2613IDTJRG3,3000.0,150,0.009743468
TEXASINSTRUMENTS_OPA2613IDTJRG3,3000.0,502,0.010524557
TEXASINSTRUMENTS_OPA2613IDTJRG3,3000.0,513,8.309777e-05
TEXASINSTRUMENTS_OPA2613IDTJRG3,3600.0,224,0.006712845
TEXASINSTRUMENTS_OPA2613IDTJRG3,3800.0,576,0.019996269
TEXASINSTRUMENTS_OPA2613IDTJRG3,46000.0,570,0.0101957545
TEXASINSTRUMENTS_OPA2613IDTJRG3,46000.0,571,0.010550887
TEXASINSTRUMENTS_OPA2613IDTJRG3,47000.0,569,0.012070338
TEXASINSTRUMENTS_OPA2613IDTJRG3,4800.0,225,0.0048376005
TEXASINSTRUMENTS_OPA2613IDTJRG3,5000.0,201,0.011603907
TEXASINSTRUMENTS_OPA2613IDTJRG3,5000.0,553,0.04502375
TEXASINSTRUMENTS_OPA2613IDTJRG3,5000.0,577,0.0070044016
TEXASINSTRUMENTS_OPA2613IDTJRG3,50000.0,219,0.009716493
TEXASINSTRUMENTS_OPA2613IDTJRG3,51000.0,218,0.004603422
TEXASINSTRUMENTS_OPA2613IDTJRG3,5400.0,226,0.0040819994
TEXASINSTRUMENTS_OPA2613IDTJRG3,5500.0,227,0.004323791
TEXASINSTRUMENTS_OPA2613IDTJRG3,5600.0,578,0.006259806
TEXASINSTRUMENTS_OPA2613IDTJRG3,56000.0,217,0.0053233206
TEXASINSTRUMENTS_OPA2613IDTJRG3,5700.0,579,0.006525488
TEXASINSTRUMENTS_OPA2613IDTJRG3,60000.0,568,0.017042954
TEXASINSTRUMENTS_OPA2613IDTJRG3,68000.0,532,0.012789545
TEXASINSTRUMENTS_OPA2613IDTJRG3,69000.0,531,0.014079068
TEXASINSTRUMENTS_OPA2613IDTJRG3,70000.0,180,0.008134943
TEXASINSTRUMENTS_OPA2613IDTJRG3,70000.0,216,0.008029932
TEXASINSTRUMENTS_OPA2613IDTJRG3,75000.0,179,0.006178199
TEXASINSTRUMENTS_OPA2613IDTJRG3,75000.0,196,0.025251789
TEXASINSTRUMENTS_OPA2613IDTJRG3,75000.0,530,0.013458257
TEXASINSTRUMENTS_OPA2613IDTJRG3,76000.0,548,0.05781495
TEXASINSTRUMENTS_OPA2613IDTJRG3,78000.0,547,0.050428312
TEXASINSTRUMENTS_OPA2613IDTJRG3,8000.0,539,0.028695751
TEXASINSTRUMENTS_OPA2613IDTJRG3,8000.0,540,0.029675933
TEXASINSTRUMENTS_OPA2613IDTJRG3,80000.0,178,0.0068498114
TEXASINSTRUMENTS_OPA2613IDTJRG3,80000.0,195,0.01869621
TEXASINSTRUMENTS_OPA2613IDTJRG3,9000.0,187,0.020829499
TEXASINSTRUMENTS_OPA2613IDTJRG3,9000.0,188,0.024039632
TEXASINSTRUMENTS_OPA2613IDTJRG3,93000.0,546,0.05738929
TEXASINSTRUMENTS_OPA2613IDTJRG3,95000.0,194,0.03284364
TEXASINSTRUMENTS_OPA2614IDTJRG3,100.0,160,6.841935e-05
TEXASINSTRUMENTS_OPA2614IDTJRG3,100.0,501,7.678999e-05
TEXASINSTRUMENTS_OPA2614IDTJRG3,1000.0,155,3.9425136e-05
TEXASINSTRUMENTS_OPA2614IDTJRG3,100000.0,171,0.033669855
TEXASINSTRUMENTS_OPA2614IDTJRG3,100000.0,512,0.075226046
TEXASINSTRUMENTS_OPA2614IDTJRG3,112000.0,213,0.013216146
TEXASINSTRUMENTS_OPA2614IDTJRG3,114000.0,212,0.010145504
TEXASINSTRUMENTS_OPA2614IDTJRG3,116000.0,211,0.010157219
TEXASINSTRUMENTS_OPA2614IDTJRG3,135000.0,551,0.034988854
TEXASINSTRUMENTS_OPA2614IDTJRG3,145000.0,210,0.023110505
TEXASINSTRUMENTS_OPA2614IDTJRG3,150000.0,507,0.041248765
TEXASINSTRUMENTS_OPA2614IDTJRG3,17000.0,536,0.048387203
TEXASINSTRUMENTS_OPA2614IDTJRG3,180000.0,166,0.021433758
TEXASINSTRUMENTS_OPA2614IDTJRG3,181000.0,531,0.05912154
TEXASINSTRUMENTS_OPA2614IDTJRG3,186000.0,530,0.055470303
TEXASINSTRUMENTS_OPA2614IDTJRG3,190000.0,190,0.055315036
TEXASINSTRUMENTS_OPA2614IDTJRG3,196000.0,189,0.039149098
TEXASINSTRUMENTS_OPA2614IDTJRG3,20.0,159,3.691281e-05
TEXASINSTRUMENTS_OPA2614IDTJRG3,20.0,500,5.8142698e-05
TEXASINSTRUMENTS_OPA2614IDTJRG3,210000.0,529,0.058747914
TEXASINSTRUMENTS_OPA2614IDTJRG3,218000.0,188,0.03823324
TEXASINSTRUMENTS_OPA2614IDTJRG3,250000.0,528,0.115563415
TEXASINSTRUMENTS_OPA2614IDTJRG3,27000.0,523,0.023282565
TEXASINSTRUMENTS_OPA2614IDTJRG3,28000.0,182,0.012844398
TEXASINSTRUMENTS_OPA2614IDTJRG3,28000.0,522,0.013898359
TEXASINSTRUMENTS_OPA2614IDTJRG3,29000.0,181,0.012506879
TEXASINSTRUMENTS_OPA2614IDTJRG3,290000.0,187,0.08505466
TEXASINSTRUMENTS_OPA2614IDTJRG3,3000.0,144,0.009687411
TEXASINSTRUMENTS_OPA2614IDTJRG3,3000.0,485,0.01016792
TEXASINSTRUMENTS_OPA2614IDTJRG3,3000.0,496,9.918053e-05
TEXASINSTRUMENTS_OPA2614IDTJRG3,32000.0,180,0.011915258
TEXASINSTRUMENTS_OPA2614IDTJRG3,32000.0,521,0.019395582
TEXASINSTRUMENTS_OPA2614IDTJRG3,3500.0,218,0.014063124
TEXASINSTRUMENTS_OPA2614IDTJRG3,3500.0,559,0.020361599
TEXASINSTRUMENTS_OPA2614IDTJRG3,40000.0,179,0.018727537
TEXASINSTRUMENTS_OPA2614IDTJRG3,40000.0,520,0.034531742
TEXASINSTRUMENTS_OPA2614IDTJRG3,40000.0,546,0.038240876
TEXASINSTRUMENTS_OPA2614IDTJRG3,42000.0,205,0.029710457
TEXASINSTRUMENTS_OPA2614IDTJRG3,4400.0,219,0.0067315027
TEXASINSTRUMENTS_OPA2614IDTJRG3,4500.0,560,0.008541108
TEXASINSTRUMENTS_OPA2614IDTJRG3,5000.0,220,0.0067190933
TEXASINSTRUMENTS_OPA2614IDTJRG3,50000.0,195,0.04481452
TEXASINSTRUMENTS_OPA2614IDTJRG3,5100.0,561,0.0077640554
TEXASINSTRUMENTS_OPA2614IDTJRG3,5200.0,221,0.00873948
TEXASINSTRUMENTS_OPA2614IDTJRG3,5200.0,562,0.008302714
TEXASINSTRUMENTS_OPA2614IDTJRG3,6000.0,200,0.023416009
TEXASINSTRUMENTS_OPA2614IDTJRG3,72000.0,174,0.014297564
TEXASINSTRUMENTS_OPA2614IDTJRG3,72000.0,515,0.01726634
TEXASINSTRUMENTS_OPA2614IDTJRG3,7500.0,541,0.035005167
TEXASINSTRUMENTS_OPA2614IDTJRG3,75000.0,173,0.009927359
TEXASINSTRUMENTS_OPA2614IDTJRG3,75000.0,514,0.014249318
TEXASINSTRUMENTS_OPA2614IDTJRG3,80000.0,172,0.00826218
TEXASINSTRUMENTS_OPA2614IDTJRG3,81000.0,513,0.014436518
TEXASINSTRUMENTS_OPA2614IDTJRG3,94000.0,554,0.0150431795
TEXASINSTRUMENTS_OPA2614IDTJRG3,96000.0,553,0.014672365
TEXASINSTRUMENTS_OPA2614IDTJRG3,98000.0,552,0.015063216
TEXASINSTRUMENTS_OPA2626IDGKT,110000.0,683,0.44839767
TEXASINSTRUMENTS_OPA2626IDGKT,115000.0,445,0.0015192667
TEXASINSTRUMENTS_OPA2626IDGKT,120000.0,437,0.35140672
TEXASINSTRUMENTS_OPA2626IDGKT,45000.0,442,0.0014809831
TEXASINSTRUMENTS_OPA2626IDGKT,45000.0,688,0.0023103312
TEXASINSTRUMENTS_OPA2626IDGKT,50000.0,432,0.03621806
TEXASINSTRUMENTS_OPA2626IDGKT,50000.0,678,0.058771886
TEXASINSTRUMENTS_OPA2626IDGKT,76000.0,674,0.019567532
TEXASINSTRUMENTS_OPA2626IDGKT,80000.0,428,0.010772346
TEXASINSTRUMENTS_OPA2626IDGKT,80000.0,694,0.0029620794
TEXASINSTRUMENTS_OPA2652U-12K5G4,10000.0,264,0.023615474
TEXASINSTRUMENTS_OPA2652U-12K5G4,2000.0,259,0.0117474785
TEXASINSTRUMENTS_OPA2652U-12K5G4,200000.0,224,0.025731388
TEXASINSTRUMENTS_OPA2652U-12K5G4,200000.0,235,0.9592056
TEXASINSTRUMENTS_OPA2652U-12K5G4,335000.0,253,0.005143465
TEXASINSTRUMENTS_OPA2652U-12K5G4,45000.0,229,0.018923108
TEXASINSTRUMENTS_OPA2652U-12K5G4,50000.0,241,0.06829507
TEXASINSTRUMENTS_OPA2652U-12K5G4,50000.0,270,0.07777762
TEXASINSTRUMENTS_OPA2652U-12K5G4,66000.0,276,0.0038120106
TEXASINSTRUMENTS_OPA2652U-12K5G4,700000.0,219,0.033853665
TEXASINSTRUMENTS_OPA2652U-12K5G4,8000.0,282,0.0029022372
TEXASINSTRUMENTS_OPA2652UG4,10000.0,264,0.023615474
TEXASINSTRUMENTS_OPA2652UG4,2000.0,259,0.0117474785
TEXASINSTRUMENTS_OPA2652UG4,200000.0,224,0.025731388
TEXASINSTRUMENTS_OPA2652UG4,200000.0,235,0.9592056
TEXASINSTRUMENTS_OPA2652UG4,335000.0,253,0.0051434673
TEXASINSTRUMENTS_OPA2652UG4,45000.0,229,0.018923108
TEXASINSTRUMENTS_OPA2652UG4,50000.0,241,0.068295054
TEXASINSTRUMENTS_OPA2652UG4,50000.0,270,0.077777594
TEXASINSTRUMENTS_OPA2652UG4,66000.0,276,0.0038120106
TEXASINSTRUMENTS_OPA2652UG4,700000.0,219,0.033853658
TEXASINSTRUMENTS_OPA2652UG4,8000.0,282,0.0029022372
TEXASINSTRUMENTS_OPA2673IRGVTG4,1200.0,259,0.007407658
TEXASINSTRUMENTS_OPA2673IRGVTG4,2000.0,232,0.0068238
TEXASINSTRUMENTS_OPA2673IRGVTG4,260000.0,218,0.0017846393
TEXASINSTRUMENTS_OPA2673IRGVTG4,260000.0,226,0.0018655707
TEXASINSTRUMENTS_OPA2673IRGVTG4,265000.0,217,0.0012607079
TEXASINSTRUMENTS_OPA2673IRGVTG4,265000.0,225,0.0013179114
TEXASINSTRUMENTS_OPA2673IRGVTG4,270000.0,216,0.002304317
TEXASINSTRUMENTS_OPA2673IRGVTG4,270000.0,224,0.0024087594
TEXASINSTRUMENTS_OPA2673IRGVTG4,300000.0,244,0.06600605
TEXASINSTRUMENTS_OPA2673IRGVTG4,340000.0,215,0.005306937
TEXASINSTRUMENTS_OPA2673IRGVTG4,360000.0,223,0.005700597
TEXASINSTRUMENTS_OPA2673IRGVTG4,450000.0,210,0.008905716
TEXASINSTRUMENTS_OPA2673IRGVTG4,50000.0,238,0.055034406
TEXASINSTRUMENTS_OPA2673IRGVTG4,600000.0,205,0.034371108
TEXASINSTRUMENTS_OPA2673IRGVTG4,70000.0,199,0.0007661668
TEXASINSTRUMENTS_OPA2674IDG4,1000.0,214,0.00084518257
TEXASINSTRUMENTS_OPA2674IDG4,100000.0,253,0.17968419
TEXASINSTRUMENTS_OPA2674IDG4,120000.0,703,0.009575177
TEXASINSTRUMENTS_OPA2674IDG4,120000.0,711,0.011583967
TEXASINSTRUMENTS_OPA2674IDG4,125000.0,719,0.008104943
